,split,sql,nl,sql_tokens,sql_ast,sql_table_refs,sql_col_refs,sql_char_len,sql_tok_len,target_db,target_schema,target_schema_tables,target_schema_cols
188,test,"SELECT
  COUNT(*)
FROM Fires
WHERE
  COUNTY = ""Gloucester"" AND FIRE_SIZE > 10",How many wildfires in Gloucester county have been larger than 10 acres?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""COUNT"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""("", ""type"": ""L_PAREN"", ""comments"": """"}, {""text"": ""*"", ""type"": ""STAR"", ""comments"": """"}, {""text"": "")"", ""type"": ""R_PAREN"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""WHERE"", ""type"": ""WHERE"", ""comments"": """"}, {""text"": ""COUNTY"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""="", ""type"": ""EQ"", ""comments"": """"}, {""text"": ""Gloucester"", ""type"": ""IDENTIFIER"", ""comments"": """"}, {""text"": ""AND"", ""type"": ""AND"", ""comments"": """"}, {""text"": ""FIRE_SIZE"", ""type"": ""VAR"", ""comments"": """"}, {""text"": "">"", ""type"": ""GT"", ""comments"": """"}, {""text"": ""10"", ""type"": ""NUMBER"", ""comments"": """"}]","(SELECT expressions: 
  (COUNT this: 
    (STAR )), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))), where: 
  (WHERE this: 
    (AND this: 
      (EQ this: 
        (COLUMN this: 
          (IDENTIFIER this: COUNTY, quoted: False)), expression: 
        (COLUMN this: 
          (IDENTIFIER this: Gloucester, quoted: True))), expression: 
      (GT this: 
        (COLUMN this: 
          (IDENTIFIER this: FIRE_SIZE, quoted: False)), expression: 
        (LITERAL this: 10, is_string: False)))))",['Fires'],['COUNTY' 'Gloucester' 'FIRE_SIZE'],77,15,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
189,test,"SELECT
  *
FROM Fires
WHERE
  State = ""UT"" AND FIRE_YEAR = 1997
ORDER BY
  FIRE_SIZE DESC
LIMIT 1",What was the cause of the largest wildfire in Utah in the year 1997?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""*"", ""type"": ""STAR"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""WHERE"", ""type"": ""WHERE"", ""comments"": """"}, {""text"": ""State"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""="", ""type"": ""EQ"", ""comments"": """"}, {""text"": ""UT"", ""type"": ""IDENTIFIER"", ""comments"": """"}, {""text"": ""AND"", ""type"": ""AND"", ""comments"": """"}, {""text"": ""FIRE_YEAR"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""="", ""type"": ""EQ"", ""comments"": """"}, {""text"": ""1997"", ""type"": ""NUMBER"", ""comments"": """"}, {""text"": ""ORDER BY"", ""type"": ""ORDER_BY"", ""comments"": """"}, {""text"": ""FIRE_SIZE"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""DESC"", ""type"": ""DESC"", ""comments"": """"}, {""text"": ""LIMIT"", ""type"": ""LIMIT"", ""comments"": """"}, {""text"": ""1"", ""type"": ""NUMBER"", ""comments"": """"}]","(SELECT expressions: 
  (STAR ), limit: 
  (LIMIT expression: 
    (LITERAL this: 1, is_string: False)), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))), where: 
  (WHERE this: 
    (AND this: 
      (EQ this: 
        (COLUMN this: 
          (IDENTIFIER this: State, quoted: False)), expression: 
        (COLUMN this: 
          (IDENTIFIER this: UT, quoted: True))), expression: 
      (EQ this: 
        (COLUMN this: 
          (IDENTIFIER this: FIRE_YEAR, quoted: False)), expression: 
        (LITERAL this: 1997, is_string: False)))), order: 
  (ORDER expressions: 
    (ORDERED this: 
      (COLUMN this: 
        (IDENTIFIER this: FIRE_SIZE, quoted: False)), desc: True, nulls_first: False)))",['Fires'],['FIRE_SIZE' 'State' 'UT' 'FIRE_YEAR'],97,17,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
190,test,"SELECT
  SUM(FIRE_SIZE)
FROM Fires
WHERE
  State = ""NY"" AND FIRE_YEAR = ""2006""",Sum of the acres burned in NC state in 2006?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""SUM"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""("", ""type"": ""L_PAREN"", ""comments"": """"}, {""text"": ""FIRE_SIZE"", ""type"": ""VAR"", ""comments"": """"}, {""text"": "")"", ""type"": ""R_PAREN"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""WHERE"", ""type"": ""WHERE"", ""comments"": """"}, {""text"": ""State"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""="", ""type"": ""EQ"", ""comments"": """"}, {""text"": ""NY"", ""type"": ""IDENTIFIER"", ""comments"": """"}, {""text"": ""AND"", ""type"": ""AND"", ""comments"": """"}, {""text"": ""FIRE_YEAR"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""="", ""type"": ""EQ"", ""comments"": """"}, {""text"": ""2006"", ""type"": ""IDENTIFIER"", ""comments"": """"}]","(SELECT expressions: 
  (SUM this: 
    (COLUMN this: 
      (IDENTIFIER this: FIRE_SIZE, quoted: False))), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))), where: 
  (WHERE this: 
    (AND this: 
      (EQ this: 
        (COLUMN this: 
          (IDENTIFIER this: State, quoted: False)), expression: 
        (COLUMN this: 
          (IDENTIFIER this: NY, quoted: True))), expression: 
      (EQ this: 
        (COLUMN this: 
          (IDENTIFIER this: FIRE_YEAR, quoted: False)), expression: 
        (COLUMN this: 
          (IDENTIFIER this: 2006, quoted: True))))))",['Fires'],['FIRE_SIZE' 'State' 'NY' 'FIRE_YEAR' '2006'],78,15,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
191,test,"SELECT
  COUNT(DISTINCT STAT_CAUSE_DESCR)
FROM Fires",How many distinct cause of the fire descriptions are there in the database?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""COUNT"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""("", ""type"": ""L_PAREN"", ""comments"": """"}, {""text"": ""DISTINCT"", ""type"": ""DISTINCT"", ""comments"": """"}, {""text"": ""STAT_CAUSE_DESCR"", ""type"": ""VAR"", ""comments"": """"}, {""text"": "")"", ""type"": ""R_PAREN"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}]","(SELECT expressions: 
  (COUNT this: 
    (DISTINCT expressions: 
      (COLUMN this: 
        (IDENTIFIER this: STAT_CAUSE_DESCR, quoted: False)))), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))))",['Fires'],['STAT_CAUSE_DESCR'],52,8,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
192,test,"SELECT
  COUNTY
FROM Fires
GROUP BY
  COUNTY
ORDER BY
  COUNT(*)",What’s the county that contains most recorded burns in 2000 according to the database?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""COUNTY"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""GROUP BY"", ""type"": ""GROUP_BY"", ""comments"": """"}, {""text"": ""COUNTY"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""ORDER BY"", ""type"": ""ORDER_BY"", ""comments"": """"}, {""text"": ""COUNT"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""("", ""type"": ""L_PAREN"", ""comments"": """"}, {""text"": ""*"", ""type"": ""STAR"", ""comments"": """"}, {""text"": "")"", ""type"": ""R_PAREN"", ""comments"": """"}]","(SELECT expressions: 
  (COLUMN this: 
    (IDENTIFIER this: COUNTY, quoted: False)), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))), group: 
  (GROUP expressions: 
    (COLUMN this: 
      (IDENTIFIER this: COUNTY, quoted: False))), order: 
  (ORDER expressions: 
    (ORDERED this: 
      (COUNT this: 
        (STAR )), desc: False, nulls_first: True)))",['Fires'],['COUNTY' 'COUNTY'],64,11,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
193,test,"SELECT
  COUNT(*)
FROM Fires
WHERE
  OWNER_DESCR = ""MISSING/NOT SPECIFIED""",How many missing / not specified name of the owner are there in the database?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""COUNT"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""("", ""type"": ""L_PAREN"", ""comments"": """"}, {""text"": ""*"", ""type"": ""STAR"", ""comments"": """"}, {""text"": "")"", ""type"": ""R_PAREN"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""WHERE"", ""type"": ""WHERE"", ""comments"": """"}, {""text"": ""OWNER_DESCR"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""="", ""type"": ""EQ"", ""comments"": """"}, {""text"": ""MISSING/NOT SPECIFIED"", ""type"": ""IDENTIFIER"", ""comments"": """"}]","(SELECT expressions: 
  (COUNT this: 
    (STAR )), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))), where: 
  (WHERE this: 
    (EQ this: 
      (COLUMN this: 
        (IDENTIFIER this: OWNER_DESCR, quoted: False)), expression: 
      (COLUMN this: 
        (IDENTIFIER this: MISSING/NOT SPECIFIED, quoted: True)))))",['Fires'],['OWNER_DESCR' 'MISSING/NOT SPECIFIED'],74,11,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
194,test,"SELECT
  FIRE_YEAR
FROM Fires
ORDER BY
  FIRE_SIZE DESC
LIMIT 1",What’s the year that have the largest acres in the fire area?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""FIRE_YEAR"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""ORDER BY"", ""type"": ""ORDER_BY"", ""comments"": """"}, {""text"": ""FIRE_SIZE"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""DESC"", ""type"": ""DESC"", ""comments"": """"}, {""text"": ""LIMIT"", ""type"": ""LIMIT"", ""comments"": """"}, {""text"": ""1"", ""type"": ""NUMBER"", ""comments"": """"}]","(SELECT expressions: 
  (COLUMN this: 
    (IDENTIFIER this: FIRE_YEAR, quoted: False)), limit: 
  (LIMIT expression: 
    (LITERAL this: 1, is_string: False)), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))), order: 
  (ORDER expressions: 
    (ORDERED this: 
      (COLUMN this: 
        (IDENTIFIER this: FIRE_SIZE, quoted: False)), desc: True, nulls_first: False)))",['Fires'],['FIRE_YEAR' 'FIRE_SIZE'],63,9,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
195,test,"SELECT
  STAT_CAUSE_CODE
FROM Fires
GROUP BY
  STAT_CAUSE_CODE
ORDER BY
  COUNT(*) DESC
LIMIT 1",What’s the most common cause of the fire (code) in the database?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""STAT_CAUSE_CODE"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""GROUP BY"", ""type"": ""GROUP_BY"", ""comments"": """"}, {""text"": ""STAT_CAUSE_CODE"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""ORDER BY"", ""type"": ""ORDER_BY"", ""comments"": """"}, {""text"": ""COUNT"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""("", ""type"": ""L_PAREN"", ""comments"": """"}, {""text"": ""*"", ""type"": ""STAR"", ""comments"": """"}, {""text"": "")"", ""type"": ""R_PAREN"", ""comments"": """"}, {""text"": ""DESC"", ""type"": ""DESC"", ""comments"": """"}, {""text"": ""LIMIT"", ""type"": ""LIMIT"", ""comments"": """"}, {""text"": ""1"", ""type"": ""NUMBER"", ""comments"": """"}]","(SELECT expressions: 
  (COLUMN this: 
    (IDENTIFIER this: STAT_CAUSE_CODE, quoted: False)), limit: 
  (LIMIT expression: 
    (LITERAL this: 1, is_string: False)), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))), group: 
  (GROUP expressions: 
    (COLUMN this: 
      (IDENTIFIER this: STAT_CAUSE_CODE, quoted: False))), order: 
  (ORDER expressions: 
    (ORDERED this: 
      (COUNT this: 
        (STAR )), desc: True, nulls_first: False)))",['Fires'],['STAT_CAUSE_CODE' 'STAT_CAUSE_CODE'],95,14,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
196,test,"SELECT
  AVG(DISCOVERY_DATE)
FROM Fires
WHERE
  FIRE_YEAR BETWEEN 2000 AND 2004",Average date of year that fire was discovered from 2000~2004?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""AVG"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""("", ""type"": ""L_PAREN"", ""comments"": """"}, {""text"": ""DISCOVERY_DATE"", ""type"": ""VAR"", ""comments"": """"}, {""text"": "")"", ""type"": ""R_PAREN"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""WHERE"", ""type"": ""WHERE"", ""comments"": """"}, {""text"": ""FIRE_YEAR"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""BETWEEN"", ""type"": ""BETWEEN"", ""comments"": """"}, {""text"": ""2000"", ""type"": ""NUMBER"", ""comments"": """"}, {""text"": ""AND"", ""type"": ""AND"", ""comments"": """"}, {""text"": ""2004"", ""type"": ""NUMBER"", ""comments"": """"}]","(SELECT expressions: 
  (AVG this: 
    (COLUMN this: 
      (IDENTIFIER this: DISCOVERY_DATE, quoted: False))), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))), where: 
  (WHERE this: 
    (BETWEEN this: 
      (COLUMN this: 
        (IDENTIFIER this: FIRE_YEAR, quoted: False)), low: 
      (LITERAL this: 2000, is_string: False), high: 
      (LITERAL this: 2004, is_string: False))))",['Fires'],['DISCOVERY_DATE' 'FIRE_YEAR'],79,13,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
197,test,"SELECT
  COUNT(DISTINCT FIRE_YEAR)
FROM Fires",How many years of data are recorded in this database?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""COUNT"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""("", ""type"": ""L_PAREN"", ""comments"": """"}, {""text"": ""DISTINCT"", ""type"": ""DISTINCT"", ""comments"": """"}, {""text"": ""FIRE_YEAR"", ""type"": ""VAR"", ""comments"": """"}, {""text"": "")"", ""type"": ""R_PAREN"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}]","(SELECT expressions: 
  (COUNT this: 
    (DISTINCT expressions: 
      (COLUMN this: 
        (IDENTIFIER this: FIRE_YEAR, quoted: False)))), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))))",['Fires'],['FIRE_YEAR'],45,8,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
198,test,"SELECT
  COUNT(*)
FROM Fires
WHERE
  FIRE_YEAR = 2010 AND STAT_CAUSE_DESCR LIKE ""%Arson%""",How many arson-related fires were there in 2010?,"[{""text"": ""SELECT"", ""type"": ""SELECT"", ""comments"": """"}, {""text"": ""COUNT"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""("", ""type"": ""L_PAREN"", ""comments"": """"}, {""text"": ""*"", ""type"": ""STAR"", ""comments"": """"}, {""text"": "")"", ""type"": ""R_PAREN"", ""comments"": """"}, {""text"": ""FROM"", ""type"": ""FROM"", ""comments"": """"}, {""text"": ""Fires"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""WHERE"", ""type"": ""WHERE"", ""comments"": """"}, {""text"": ""FIRE_YEAR"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""="", ""type"": ""EQ"", ""comments"": """"}, {""text"": ""2010"", ""type"": ""NUMBER"", ""comments"": """"}, {""text"": ""AND"", ""type"": ""AND"", ""comments"": """"}, {""text"": ""STAT_CAUSE_DESCR"", ""type"": ""VAR"", ""comments"": """"}, {""text"": ""LIKE"", ""type"": ""LIKE"", ""comments"": """"}, {""text"": ""%Arson%"", ""type"": ""IDENTIFIER"", ""comments"": """"}]","(SELECT expressions: 
  (COUNT this: 
    (STAR )), from: 
  (FROM expressions: 
    (TABLE this: 
      (IDENTIFIER this: Fires, quoted: False))), where: 
  (WHERE this: 
    (AND this: 
      (EQ this: 
        (COLUMN this: 
          (IDENTIFIER this: FIRE_YEAR, quoted: False)), expression: 
        (LITERAL this: 2010, is_string: False)), expression: 
      (LIKE this: 
        (COLUMN this: 
          (IDENTIFIER this: STAT_CAUSE_DESCR, quoted: False)), expression: 
        (COLUMN this: 
          (IDENTIFIER this: %Arson%, quoted: True))))))",['Fires'],['FIRE_YEAR' 'STAT_CAUSE_DESCR' '%Arson%'],89,15,USWildFires,"{""database_id"": ""USWildFires"", ""tables"": [""Fires""], ""foreign_keys"": [], ""num_tables"": 1, ""num_columns"": 19, ""Fires"": {""columns"": [""FIRE_YEAR"", ""DISCOVERY_DATE"", ""DISCOVERY_DOY"", ""DISCOVERY_TIME"", ""STAT_CAUSE_CODE"", ""STAT_CAUSE_DESCR"", ""CONT_DATE"", ""CONT_DOY"", ""CONT_TIME"", ""FIRE_SIZE"", ""FIRE_SIZE_CLASS"", ""LATITUDE"", ""LONGITUDE"", ""OWNER_CODE"", ""OWNER_DESCR"", ""STATE"", ""COUNTY"", ""FIPS_CODE"", ""FIPS_NAME""], ""column_types"": [""number"", ""number"", ""number"", ""text"", ""number"", ""text"", ""text"", ""text"", ""text"", ""number"", ""text"", ""number"", ""number"", ""number"", ""text"", ""text"", ""text"", ""text"", ""text""], ""table_name"": ""Fires"", ""primary_keys"": []}}",1,19
